hgnc_symbol	OrganelleDB.Score	Compartments.Score	CSPA.Score	LOCATE_score	LocDB.Score	GO.Score	Uniprot.Score	Goldstd.Score	Goldstd_result	NEG.control
4234	KCNA10	0	1	0	1	0	1	0	0	no	1
4235	NEURL1	0	1	0	0	0	0	1	0	no	0
4236	CALHM3	0	1	0	0	0	1	0	0	no	1
4237	AHCYL1	0	1	0	0	0	0	1	0	no	1
4238	FLNA	0	1	1	1	1	0	0	1	YES	0
4239	GNAI3	0	1	0	0	1	1	0	0	no	1
4240	AMIGO1	0	1	1	1	0	1	0	0	no	1
4241	CNNM2	0	1	1	1	0	0	0	0	no	1
4242	OPN1MW2	0	1	0	0	0	1	0	0	no	0
4243	KIAA1324	0	1	0	1	0	1	0	1	YES	0
4244	HTR1B	0	1	0	0	0	1	0	1	YES	0
4245	MYO6	0	1	0	0	0	0	1	0	no	0
4246	IRAK1	0	1	0	0	0	1	0	0	no	1
4247	TNFRSF6B	0	1	0	0	0	1	0	0	no	0
4248	STXBP3	0	1	0	0	0	0	0	0	no	1
4249	VAV3	0	1	0	0	0	0	0	0	no	0
4250	OLFM3	0	1	0	0	0	1	0	0	no	1
4251	PLPPR4	0	1	0	1	0	1	0	0	no	0
4252	LZTS2	0	1	0	0	0	0	0	1	YES	0
4253	ABCA4	0	1	0	0	0	1	0	0	no	0
4254	NKAIN4	0	1	0	1	0	0	0	0	no	0
4255	CD99L2	0	1	0	1	0	0	0	1	YES	0
4256	MTMR1	0	1	0	0	0	0	0	0	no	1
4257	MTM1	0	1	0	0	0	0	1	1	YES	0
4258	CHUK	0	1	0	0	0	1	0	0	no	1
4259	CPN1	0	1	0	0	0	0	0	0	no	1
4260	LRRC8C	0	1	1	1	0	1	1	0	no	1
4261	SMAP1	0	1	0	0	0	0	0	1	YES	0
4262	GBP1	0	1	0	1	0	0	0	0	no	0
4263	FMR1	0	1	0	0	0	1	1	0	no	1
4264	SLITRK2	0	1	1	1	0	0	0	0	no	0
4265	PKN2	0	1	0	1	0	0	0	1	YES	0
4266	HPSE2	0	1	0	0	0	0	0	0	no	0
4267	CLCA2	0	1	1	1	1	1	1	1	YES	0
4268	LMBRD1	0	1	1	1	0	0	0	0	no	0
4269	ADGRB3	0	1	0	1	0	0	0	0	no	0
4270	MCOLN2	0	1	0	1	0	0	0	0	no	1
4271	LPAR3	0	1	0	1	1	1	0	1	YES	0
4272	PI4K2A	0	1	0	0	0	1	1	0	no	0
4273	GNG5	0	1	0	0	0	1	0	0	no	0
4274	PTP4A1	0	1	0	0	0	0	0	0	no	0
4275	LGSN	0	1	0	0	0	0	0	0	no	1
4276	PRKACB	0	1	0	0	0	0	0	0	no	1
4277	SLC9A6	0	1	0	1	0	0	1	0	no	1
4278	ADGRL4	0	1	1	1	0	0	0	0	no	0
4279	DNAJB4	0	1	0	0	0	0	0	1	YES	0
4280	MIGA1	0	1	0	0	0	1	0	0	no	1
4281	SLC44A5	0	1	1	1	0	0	0	0	no	1
4282	LRRC1	0	1	0	0	0	0	0	0	no	1
4283	LRRC40	0	1	0	0	0	0	0	0	no	1
4284	DIRAS3	0	1	0	0	0	0	0	0	no	1
4285	GNG12	0	1	0	0	0	1	0	0	no	1
4286	SERBP1	0	1	0	0	0	0	0	0	no	1
4287	SGIP1	0	1	0	0	0	0	0	0	no	1
4288	EFCAB7	0	1	0	0	0	0	0	1	YES	0
4289	XPNPEP2	0	1	0	1	0	0	0	0	no	0
4290	OCRL	0	1	0	0	0	0	0	0	no	1
4291	PKHD1	0	1	0	0	1	1	0	0	no	0
4292	ANGPTL3	0	1	0	0	0	0	0	0	no	0
4293	DEFB110	0	1	0	0	0	0	0	0	no	0
4294	PATJ	0	1	0	0	0	0	1	0	no	1
4295	OPALIN	0	1	0	1	0	0	0	0	no	0
4296	TM2D1	0	1	1	1	0	1	0	0	no	1
4297	C8B	0	1	0	0	0	1	0	0	no	0
4298	PLPP3	0	1	1	0	0	1	0	0	no	1
4299	ADGRF1	0	1	1	1	0	0	0	0	no	0
4300	BSND	0	1	0	1	1	1	0	0	no	0
4301	MCTS1	0	1	0	0	0	0	0	1	YES	0
4302	ARRDC1	0	1	0	0	0	0	0	0	no	1
4303	NDC1	0	1	0	1	0	0	0	1	YES	0
4304	PDE6C	0	1	0	0	0	0	0	0	no	0
4305	NSMF	0	1	0	0	0	0	1	0	no	1
4306	FFAR4	0	1	0	1	0	1	0	1	YES	0
4307	CEP55	0	1	0	0	0	0	0	1	YES	0
4308	SLC1A7	0	1	0	0	0	0	0	0	no	0
4309	ENTPD8	0	1	0	1	0	0	0	0	no	1
4310	LRRC26	0	1	0	1	0	1	0	1	YES	0
4311	ORC1	0	1	0	0	0	0	0	1	YES	0
4312	KCNG1	0	1	0	0	0	1	1	0	no	1
4313	NPDC1	0	1	0	1	1	0	0	0	no	1
4314	PARD6B	0	1	0	0	0	0	0	0	no	1
4315	RAB3B	0	1	0	0	1	0	0	0	no	1
4316	AGPAT2	0	1	0	1	0	0	0	0	no	1
4317	SLC29A1	0	1	1	1	0	1	1	0	no	0
4318	INPP5E	0	1	0	0	0	0	0	0	no	0
4319	CARD9	0	1	0	0	0	0	0	0	no	0
4320	KCNB1	0	1	0	1	0	1	1	0	no	0
4321	UBAC1	0	1	0	0	0	0	0	1	YES	0
4322	KCNT1	0	1	0	1	0	1	0	0	no	0
4323	SLC16A12	0	1	0	1	0	0	0	0	no	1
4324	IFIT5	0	1	0	0	0	0	1	1	YES	0
4325	FCN1	0	1	0	0	1	1	0	0	no	0
4326	VAV2	0	1	0	0	0	0	0	0	no	1
4327	STAU1	0	1	0	0	0	0	0	0	no	1
4328	CT83	0	1	0	0	0	0	0	0	no	0
4329	SLC2A6	0	1	0	1	0	1	0	0	no	0
4330	ADAMTS13	0	1	0	0	0	0	0	0	no	0
4331	PTEN	0	1	0	0	1	0	0	0	no	1
4332	AMOT	0	1	0	0	1	0	1	0	no	1
4333	SURF2	0	1	0	0	0	0	0	0	no	1
4334	SURF4	0	1	0	1	0	0	0	0	no	0
4335	TSPAN1	0	1	1	1	0	1	0	0	no	1
4336	VEGFA	0	1	0	1	0	0	0	0	no	0
4337	OPN4	0	1	0	1	1	1	0	0	no	0
4338	KCNE5	0	1	0	0	0	1	0	0	no	1
4339	CDHR1	0	1	0	1	0	1	0	0	no	0
4340	NRG3	0	1	0	1	1	1	0	0	no	1
4341	TSPAN14	0	1	1	1	0	1	0	0	no	1
4342	BEST4	0	1	0	1	0	0	0	0	no	0
4343	CDH22	0	1	0	1	0	1	0	0	no	0
4344	AIF1L	0	1	0	0	0	0	0	0	no	0
4345	ABL1	0	1	0	0	0	1	0	0	no	1
4346	NCS1	0	1	0	0	0	0	1	1	YES	0
4347	YIPF3	0	1	0	1	0	0	1	0	no	1
4348	TJAP1	0	1	0	0	0	0	0	0	no	1
4349	ERMAP	0	1	0	0	0	0	0	0	no	0
4350	ABCC10	0	1	0	1	0	1	0	0	no	0
4351	GLRA4	0	1	0	1	0	1	1	0	no	0
4352	PLAU	0	1	1	0	0	0	0	0	no	0
4353	CAP1	0	1	0	0	0	0	0	0	no	1
4354	MFSD2A	0	1	0	1	0	1	1	1	YES	0
4355	CERCAM	0	1	1	0	0	0	0	0	no	1
4356	KCNK15	0	1	0	1	0	1	0	0	no	0
4357	ADA	0	1	0	0	1	0	1	1	YES	0
4358	ANXA7	0	1	0	0	1	0	0	0	no	1
4359	CIZ1	0	1	0	0	0	0	0	0	no	1
4360	DNAJC9	0	1	0	0	0	0	0	1	YES	0
4361	XKRX	0	1	0	1	0	0	0	0	no	0
4362	NOX1	0	1	0	1	0	1	0	0	no	0
4363	JPH2	0	1	0	1	0	0	1	0	no	0
4364	SRPX2	0	1	0	0	0	0	0	0	no	1
4365	TSPAN6	0	1	1	1	0	1	0	0	no	1
4366	INPP5B	0	1	0	0	0	0	0	0	no	1
4367	PCDH19	0	1	1	1	0	1	0	0	no	1
4368	EPHA10	0	1	0	1	0	1	0	0	no	0
4369	NAIF1	0	1	0	0	0	0	0	1	YES	0
4370	TREM2	0	1	0	0	1	0	0	0	no	0
4371	PTPRT	0	1	0	1	1	0	0	0	no	0
4372	KCNK17	0	1	1	1	0	1	0	0	no	0
4373	TSPAN15	0	1	1	0	0	1	0	0	no	1
4374	CFAP157	0	1	0	0	0	0	0	1	YES	0
4375	ITM2A	0	1	0	1	1	0	0	0	no	1
4376	STXBP1	0	1	0	0	0	0	0	0	no	1
4377	FAM129B	0	1	0	0	0	0	1	1	YES	0
4378	GJB3	0	1	0	0	0	0	0	0	no	1
4379	GLO1	0	1	0	0	0	0	0	1	YES	0
4380	HPCA	0	1	0	0	0	0	0	0	no	0
4381	FNDC5	0	1	1	1	0	0	0	0	no	0
4382	CHIC1	0	1	0	1	0	0	0	0	no	1
4383	PIM1	0	1	0	0	0	0	0	0	no	1
4384	MARCKSL1	0	1	0	0	0	0	0	0	no	1
4385	PHKA1	0	1	0	0	0	0	0	0	no	1
4386	HDAC8	0	1	0	0	0	0	0	1	YES	0
4387	DDX50	0	1	0	0	0	0	0	0	no	1
4388	DENND1A	0	1	0	0	0	0	1	0	no	1
4389	CRB2	0	1	1	1	0	0	1	0	no	0
4390	ADGRB2	0	1	0	1	0	0	0	0	no	1
4391	OR5C1	0	1	0	1	0	0	0	0	no	0
4392	OR1N2	0	1	0	1	0	0	0	0	no	0
4393	OGT	0	1	0	0	0	0	1	1	YES	0
4394	NKAIN1	0	1	0	1	0	0	0	0	no	0
4395	GSN	0	1	0	0	0	0	0	0	no	1
4396	SRPK1	0	1	0	0	0	0	0	1	YES	0
4397	RAB14	0	1	0	0	0	0	0	0	no	1
4398	XKR8	0	1	0	1	0	0	0	0	no	1
4399	SMPDL3B	0	1	1	0	0	0	0	0	no	1
4400	DLGAP4	0	1	0	0	0	0	0	0	no	1
4401	DES	0	1	0	0	0	0	0	0	no	1
4402	MBL2	0	1	0	0	0	0	0	0	no	0
4403	DKK1	0	1	0	0	0	0	0	0	no	0
4404	PRKG1	0	1	0	0	0	0	1	0	no	1
4405	FGR	0	1	0	0	0	1	1	1	YES	0
4406	ATP6V1G1	0	1	0	0	0	0	0	0	no	1
4407	FRMPD2	0	1	0	0	0	0	1	0	no	0
4408	SLC46A2	0	1	0	1	0	0	0	0	no	0
4409	SLC30A2	0	1	0	1	0	0	0	0	no	1
4410	GNG10	0	1	0	0	0	1	0	0	no	0
4411	PAQR7	0	1	0	1	0	0	0	0	no	1
4412	NPY4R	0	1	0	0	0	1	0	0	no	0
4413	ITPR3	0	1	1	1	0	1	0	0	no	1
4414	SYT15	0	1	0	1	0	0	0	0	no	1
4415	LDLRAP1	0	1	0	0	0	0	0	0	no	1
4416	DLG3	0	1	0	0	0	1	0	0	no	1
4417	WASHC2C	0	1	0	0	0	0	1	0	no	1
4418	GDF5	0	1	0	0	0	0	0	0	no	0
4419	CLIC4	0	1	0	0	1	0	0	0	no	1
4420	NCMAP	0	1	0	1	0	1	0	0	no	0
4421	OR13A1	0	1	0	1	0	0	0	0	no	0
4422	PTPN3	0	1	0	0	0	0	0	0	no	0
4423	EPB41L4B	0	1	0	0	0	0	0	1	YES	0
4424	BMPR2	0	1	1	1	1	1	0	1	YES	0
4425	EPHB2	0	1	1	1	1	1	0	1	YES	0
4426	HSD17B8	0	1	0	0	0	0	0	0	no	0
4427	AR	0	1	0	0	0	0	0	0	no	1
4428	FZD8	0	1	0	0	1	0	0	0	no	1
4429	HSPG2	0	1	1	0	0	0	0	1	YES	0
4430	CCNY	0	1	0	0	0	0	0	0	no	0
4431	SLC44A1	0	1	1	1	0	0	0	0	no	1
4432	ABCA1	0	1	1	1	0	1	0	0	no	1
4433	OR13C5	0	1	0	1	0	0	0	0	no	0
4434	OR13C3	0	1	0	1	0	0	0	0	no	0
4435	PARD3	0	1	0	0	0	0	0	0	no	1
4436	ALPL	0	1	1	0	0	0	0	0	no	1
4437	ZC4H2	0	1	0	0	0	0	1	0	no	1
4438	HLA-DMA	0	1	0	1	0	0	0	0	no	1
4439	ITCH	0	1	0	0	1	0	1	0	no	1
4440	TMEFF1	0	1	1	1	0	0	0	0	no	0
4441	ECE1	0	1	1	1	1	0	0	0	no	0
4442	HLA-DRB5	0	1	1	1	0	0	1	0	no	0
4443	OR8B2	0	1	0	1	0	0	0	0	no	0
4444	OR10G9	0	1	0	1	0	0	0	0	no	0
4445	GPSM3	0	1	0	0	0	0	0	0	no	0
4446	DDOST	0	1	0	1	0	0	0	0	no	1
4447	CAMK2N1	0	1	0	0	0	0	1	0	no	0
4448	PLA2G2F	0	1	0	1	0	0	0	0	no	0
4449	PLA2G5	0	1	0	0	0	0	0	0	no	0
4450	PLA2G2A	0	1	0	0	0	0	0	0	no	1
4451	UBR4	0	1	0	0	0	0	0	0	no	1
4452	FBP2	0	1	0	0	0	0	0	1	YES	0
4453	CD300LD	0	1	0	0	0	0	0	0	no	0
4454	BTBD17	0	1	0	0	0	0	0	0	no	0
4455	TAS1R2	0	1	0	1	0	1	0	0	no	0
4456	JCAD	0	1	0	0	0	0	0	0	no	1
4457	NELFE	0	1	0	0	0	0	0	0	no	1
4458	RCC2	0	1	0	0	0	0	0	0	no	0
4459	SUSD3	0	1	0	0	0	0	0	0	no	1
4460	SDHB	0	1	0	0	0	0	0	1	YES	0
4461	BAMBI	0	1	0	1	0	0	0	0	no	1
4462	CROCC	0	1	0	0	0	0	0	1	YES	0
4463	F10	0	1	0	0	0	1	0	0	no	0
4464	MAPRE1	0	1	0	0	0	0	0	0	no	1
4465	F7	0	1	0	0	0	0	0	0	no	1
4466	LAYN	0	1	0	1	0	0	0	0	no	1
4467	NEU1	0	1	1	1	0	0	1	0	no	1
4468	MAGED1	0	1	0	1	0	0	1	0	no	1
4469	ARHGEF7	0	1	0	0	0	0	0	0	no	0
4470	DIRAS2	0	1	0	0	0	0	0	0	no	0
4471	CLIC1	0	1	0	0	0	0	1	0	no	1
4472	MPIG6B	0	1	1	1	0	0	0	0	no	1
4473	LY6G6C	0	1	0	0	0	0	0	0	no	0
4474	LY6G6D	0	1	0	0	0	0	0	0	no	0
4475	LY6G6F	0	1	0	1	0	0	0	0	no	0
4476	SHC3	0	1	0	0	0	0	0	0	no	1
4477	HCK	0	1	0	0	0	1	1	1	YES	0
4478	IRS2	0	1	0	0	1	0	0	0	no	1
4479	CSNK2B	0	1	0	0	0	0	0	0	no	0
4480	FAM155A	0	1	0	0	0	0	0	0	no	1
4481	MASTL	0	1	0	0	0	0	0	0	no	1
4482	PRRC2A	0	1	0	0	0	0	0	1	YES	0
4483	KAZN	0	1	0	0	0	0	1	0	no	1
4484	AIF1	0	1	0	0	0	0	0	0	no	1
4485	LRRC38	0	1	0	1	0	1	0	0	no	0
4486	ABI1	0	1	0	0	0	0	1	1	YES	0
4487	ITGBL1	0	1	0	0	0	0	0	0	no	0
4488	APBB1IP	0	1	0	0	0	0	0	1	YES	0
4489	SLC28A3	0	1	0	1	0	1	0	0	no	0
4490	TNFRSF1B	0	1	0	0	0	1	0	0	no	0
4491	OR4D1	0	1	0	1	0	0	0	0	no	0
4492	MUC21	0	1	0	1	0	0	0	0	no	0
4493	DEFB123	0	1	0	0	0	0	0	0	no	0
4494	DEFB119	0	1	0	0	0	0	0	0	no	0
4495	PRICKLE3	0	1	0	0	0	0	0	1	YES	0
4496	SHISA7	0	1	0	0	0	1	1	0	no	0
4497	GPR158	0	1	0	1	0	0	0	0	no	1
4498	UBQLN1	0	1	0	0	0	0	1	0	no	1
4499	GPR183	0	1	0	1	0	1	0	0	no	1
4500	TTYH1	0	1	0	1	0	0	0	0	no	0
4501	ABHD12	0	1	0	1	0	1	0	0	no	0
4502	CTTN	0	1	0	0	0	1	0	1	YES	0
4503	PIP4K2A	0	1	0	0	0	0	1	1	YES	0
4504	HLA-E	0	1	1	1	0	0	0	0	no	1
4505	ENTPD6	0	1	0	1	0	0	0	0	no	1
4506	SYNDIG1	0	1	0	1	0	1	1	0	no	1
4507	RILPL1	0	1	0	0	0	0	0	1	YES	0
4508	ABCC4	0	1	1	1	0	1	0	0	no	0
4509	DNAJC1	0	1	0	0	0	0	0	0	no	1
4510	DFFA	0	1	0	0	0	0	0	1	YES	0
4511	ABHD17B	0	1	0	0	0	0	1	0	no	0
4512	TMEM2	0	1	1	0	0	1	0	0	no	1
4513	GPC6	0	1	0	0	0	1	0	0	no	1
4514	CNNM4	0	1	1	1	0	0	0	1	YES	0
4515	SLITRK5	0	1	0	1	0	0	0	0	no	1
4516	SLITRK1	0	1	0	1	0	0	0	0	no	0
4517	SPRY2	0	1	0	0	0	0	0	0	no	1
4518	TRPM3	0	1	0	1	1	0	0	0	no	0
4519	KLF9	0	1	0	0	0	0	0	1	YES	0
4520	MAS1L	0	1	0	0	0	1	0	1	YES	0
4521	OR2H1	0	1	0	1	0	0	0	0	no	0
4522	OR11A1	0	1	0	1	0	0	0	0	no	0
4523	OR14J1	0	1	0	1	0	0	0	0	no	0
4524	OR2J2	0	1	0	1	0	0	0	0	no	0
4525	OR2J3	0	1	0	1	0	0	0	0	no	0
4526	OR2J1	0	1	0	1	0	0	0	0	no	0
4527	OR2B3	0	1	0	1	0	0	0	0	no	0
4528	OR2W1	0	1	0	1	0	0	0	0	no	0
4529	C9orf135	0	1	0	0	0	0	0	0	no	0
4530	TRIM27	0	1	0	0	0	1	0	0	no	1
4531	CLSTN1	0	1	0	1	0	0	1	0	no	0
4532	PIK3CD	0	1	0	0	0	0	0	0	no	1
4533	VPS28	0	1	0	0	0	0	0	0	no	0
4534	SLC39A12	0	1	0	1	0	1	0	0	no	0
4535	GPR157	0	1	0	1	0	0	0	1	YES	0
4536	ERRFI1	0	1	0	0	0	1	1	0	no	1
4537	SLC22A12	0	1	0	1	0	1	0	0	no	0
4538	HIF3A	0	1	0	0	0	0	0	1	YES	0
4539	SHB	0	1	0	0	0	0	0	0	no	1
4540	PLEKHG5	0	1	0	0	0	0	1	0	no	1
4541	SNX5	0	1	0	0	1	1	1	0	no	0
4542	FRMPD1	0	1	0	0	0	0	1	0	no	0
4543	DPP6	0	1	0	1	0	1	0	0	no	0
4544	PCDH9	0	1	1	1	0	0	0	0	no	1
4545	SLC22A6	0	1	0	1	0	1	0	0	no	0
4546	BFSP1	0	1	0	0	0	0	1	1	YES	0
4547	SLC3A2	0	1	1	1	0	0	1	1	YES	0
4548	GPR153	0	1	0	1	0	0	0	0	no	0
4549	PCDH17	0	1	1	1	0	1	0	1	YES	0
4550	LYPD5	0	1	0	0	0	0	0	0	no	1
4551	RECK	0	1	1	0	1	0	0	1	YES	0
4552	OR13J1	0	1	0	1	0	0	0	0	no	0
4553	TMEM8B	0	1	0	1	0	0	0	0	no	1
4554	AHNAK	0	1	0	0	0	0	0	1	YES	0
4555	CKAP4	0	1	0	0	0	0	0	0	no	1
4556	NDP	0	1	0	0	0	0	0	0	no	1
4557	RGP1	0	1	0	0	0	0	0	1	YES	0
4558	KCNAB2	0	1	0	0	0	1	1	0	no	0
4559	GBA2	0	1	0	0	0	0	0	0	no	1
4560	NMT2	0	1	0	0	0	0	0	1	YES	0
4561	AJAP1	0	1	0	1	0	1	1	0	no	0
4562	KIAA0319	0	1	0	1	0	0	0	0	no	1
4563	SPIRE2	0	1	0	0	0	0	0	0	no	1
4564	CA9	0	1	0	0	0	0	0	1	YES	0
4565	ARHGEF39	0	1	0	0	0	0	0	0	no	0
4566	OR5D16	0	1	0	1	0	0	0	0	no	0
4567	OR5L2	0	1	0	1	0	0	0	0	no	0
4568	OR4A5	0	1	0	0	0	0	0	0	no	0
4569	ATP6AP2	0	1	0	1	0	0	0	0	no	0
4570	PLCH2	0	1	0	0	1	0	1	0	no	0
4571	UNC13B	0	1	0	0	0	0	1	0	no	1
4572	SRPX	0	1	0	0	1	0	0	0	no	0
4573	DNAAF1	0	1	0	0	0	0	0	1	YES	0
4574	PODXL	0	1	1	1	0	1	1	1	YES	0
4575	CYBB	0	1	1	0	0	1	0	0	no	0
4576	XK	0	1	0	1	1	0	0	0	no	1
4577	LANCL3	0	1	0	1	0	0	0	0	no	1
4578	LRP4	0	1	1	0	0	0	0	0	no	1
4579	SEPHS1	0	1	0	0	0	0	0	0	no	1
4580	FANCG	0	1	0	0	0	0	0	1	YES	0
4581	OXER1	0	1	0	0	0	0	0	0	no	0
4582	HTR2A	0	1	0	0	0	1	0	0	no	0
4583	TMEM240	0	1	0	0	0	0	0	0	no	0
4584	BMP2	0	1	0	0	0	1	0	0	no	1
4585	LRRN4	0	1	0	0	0	1	0	0	no	1
4586	DVL1	0	1	0	0	1	0	1	0	no	0
4587	LGR4	0	1	0	1	0	1	0	0	no	1
4588	PTCHD1	0	1	0	1	0	0	0	0	no	0
4589	AGRN	0	1	1	0	0	0	0	1	YES	0
4590	RASSF2	0	1	0	0	0	0	0	1	YES	0
4591	PLEKHN1	0	1	0	0	0	0	0	0	no	1
4592	NEDD9	0	1	0	0	0	0	0	1	YES	0
4593	ASPH	0	1	1	1	0	0	0	0	no	1
4594	CNKSR2	0	1	0	0	0	0	0	1	YES	0
4595	NFX1	0	1	0	0	0	0	0	0	no	1
4596	INSC	0	1	0	0	0	0	0	0	no	0
4597	STOML3	0	1	0	0	0	0	0	1	YES	0
4598	HGSNAT	0	1	1	0	0	0	0	0	no	0
4599	TRPC3	0	1	0	0	1	1	0	0	no	0
4600	KATNB1	0	1	0	0	0	0	0	1	YES	0
4601	OR6C65	0	1	0	1	0	0	0	0	no	0
4602	OR6C75	0	1	0	1	0	0	0	0	no	0
4603	OR6C3	0	1	0	1	0	0	0	0	no	0
4604	OR6C1	0	1	0	1	0	0	0	0	no	0
4605	ARHGAP44	0	1	0	0	0	0	0	0	no	0
4606	B4GALT1	0	1	0	1	0	0	1	0	no	1
4607	SLCO6A1	0	1	0	1	0	1	0	0	no	0
4608	OR10A4	0	1	0	1	0	0	0	0	no	0
4609	ADGRG2	0	1	1	1	0	1	1	1	YES	0
4610	DDX58	0	1	0	0	0	0	0	0	no	1
4611	RPGRIP1L	0	1	0	0	0	0	0	1	YES	0
4612	CNGA4	0	1	0	1	0	1	0	0	no	0
4613	PHKA2	0	1	0	0	0	0	0	0	no	1
4614	IL15RA	0	1	0	0	0	0	0	1	YES	0
4615	RS1	0	1	0	0	0	1	0	0	no	0
4616	CDKL5	0	1	0	0	0	0	0	0	no	1
4617	GPR150	0	1	0	1	0	0	0	0	no	0
4618	EQTN	0	1	0	1	0	0	0	0	no	0
4619	SLC4A11	0	1	0	1	0	1	0	0	no	1
4620	NHS	0	1	0	0	0	0	1	0	no	1
4621	STEAP4	0	1	1	1	0	1	0	0	no	1
4622	SMAGP	0	1	0	1	0	1	0	1	YES	0
4623	SYAP1	0	1	0	0	0	1	1	0	no	1
4624	ATRAID	0	1	1	1	0	0	0	0	no	0
4625	ALOX15B	0	1	0	0	0	0	0	1	YES	0
4626	S100G	0	1	0	0	0	0	0	0	no	0
4627	OR51I1	0	1	0	1	0	0	0	0	no	0
4628	OR51B6	0	1	0	1	0	0	0	0	no	0
4629	OR51B4	0	1	0	1	0	0	0	0	no	0
4630	EMILIN1	0	1	1	0	0	1	0	0	no	0
4631	CLTRN	0	1	0	0	0	0	0	0	no	1
4632	LHFPL2	0	1	0	1	0	0	0	0	no	1
4633	OR52J3	0	1	0	1	0	0	0	0	no	0
4634	OR51A2	0	1	0	1	0	0	0	0	no	0
4635	OR51A4	0	1	0	1	0	0	0	0	no	0
4636	OR51T1	0	1	0	1	0	0	0	0	no	0
4637	C2CD4B	0	1	0	0	0	0	0	0	no	0
4638	MOSPD2	0	1	0	1	0	1	0	0	no	1
4639	IGSF5	0	1	0	0	0	0	1	0	no	0
4640	SH3GL2	0	1	0	0	0	0	0	0	no	1
4641	TTC8	0	1	0	0	0	0	0	0	no	0
4642	TLR7	0	1	0	1	1	0	0	0	no	0
4643	UBL3	0	1	0	0	0	0	0	0	no	1
4644	AMELX	0	1	0	0	0	0	0	0	no	0
4645	PARM1	0	1	1	1	0	0	0	0	no	1
4646	SHROOM2	0	1	0	0	0	0	1	1	YES	0
4647	ZDHHC21	0	1	0	1	0	0	0	0	no	1
4648	ERBIN	0	1	0	0	0	0	1	1	YES	0
4649	NLN	0	1	0	0	0	0	0	0	no	1
4650	MPDZ	0	1	0	0	1	0	1	0	no	0
4651	TH	0	1	0	0	0	0	0	0	no	0
4652	SLC8A3	0	1	0	1	0	1	0	0	no	0
4653	P2RY8	0	1	1	1	0	1	0	0	no	0
4654	ITSN1	0	1	0	0	0	0	1	1	YES	0
4655	GLDC	0	1	0	0	0	0	0	0	no	1
4656	GP2	0	1	0	1	1	0	0	0	no	0
4657	TEC	0	1	0	0	1	1	1	1	YES	0
4658	CRLF2	0	1	1	1	1	0	0	0	no	0
4659	CD274	0	1	1	1	0	0	0	0	no	1
4660	CATSPERD	0	1	0	1	0	0	0	0	no	0
4661	JAK2	0	1	0	0	0	1	0	1	YES	0
4662	ATP8A2	0	1	0	1	0	0	0	1	YES	0
4663	ATP8A1	0	1	0	1	0	0	1	0	no	1
4664	BAIAP2L2	0	1	0	0	0	0	1	0	no	0
4665	FKBP1A	0	1	0	0	0	0	0	0	no	0
4666	CPPED1	0	1	0	0	0	0	0	1	YES	0
4667	RHOH	0	1	0	0	0	0	0	0	no	0
4668	CYS1	0	1	0	0	0	0	0	0	no	0
4669	CTNS	0	1	1	1	1	0	0	0	no	1
4670	SNPH	0	1	0	0	1	0	0	0	no	1
4671	PLPP6	0	1	0	0	0	0	0	0	no	1
4672	CENPJ	0	1	0	0	0	0	0	1	YES	0
4673	TNK2	0	1	0	0	0	1	0	0	no	1
4674	OR1A2	0	1	0	0	0	0	0	0	no	0
4675	SYT8	0	1	0	1	0	0	0	0	no	1
4676	GPNMB	0	1	1	1	1	1	1	0	no	0
4677	SLC34A2	0	1	0	1	0	1	0	0	no	0
4678	CLEC6A	0	1	0	0	0	0	0	0	no	0
4679	SGCZ	0	1	1	1	1	0	0	0	no	0
4680	KCNV2	0	1	0	1	1	1	1	0	no	0
4681	AMACR	0	1	0	1	0	0	0	1	YES	0
4682	VLDLR	0	1	0	1	0	0	0	0	no	1
4683	SPATA13	0	1	0	0	0	0	0	0	no	1
4684	KCNIP4	0	1	0	1	0	1	0	0	no	0
4685	GNG7	0	1	0	0	0	1	0	0	no	0
4686	DEFB135	0	1	0	0	0	0	0	0	no	0
4687	CDH12	0	1	0	1	0	1	0	0	no	1
4688	TNFRSF19	0	1	0	1	0	0	0	0	no	1
4689	NRSN2	0	1	0	1	0	0	0	0	no	1
4690	KANK1	0	1	0	0	0	0	0	1	YES	0
4691	FSCN1	0	1	0	0	0	0	0	1	YES	0
4692	DEFB132	0	1	0	0	0	0	0	0	no	0
4693	DEFB127	0	1	0	0	0	0	0	0	no	0
4694	DEFB126	0	1	0	0	0	0	0	0	no	0
4695	DEFB125	0	1	0	0	0	0	0	0	no	0
4696	ARHGAP5	0	1	0	0	0	0	0	0	no	1
4697	ZDHHC20	0	1	0	1	0	0	0	1	YES	0
4698	GPR78	0	1	0	0	0	0	0	0	no	0
4699	HTR3D	0	1	0	0	0	1	0	0	no	0
4700	TAS2R1	0	1	0	0	0	0	0	0	no	0
4701	SEMA5A	0	1	1	1	0	0	0	0	no	0
4702	MBP	0	1	0	0	1	0	0	1	YES	0
4703	IFITM5	0	1	0	1	0	1	0	0	no	0
4704	PRMT8	0	1	0	0	0	0	0	0	no	0
4705	CACNA2D4	0	1	0	0	0	0	0	0	no	0
4706	GJB2	0	1	0	0	0	0	0	0	no	1
4707	MSLN	0	1	1	1	0	0	0	0	no	1
4708	LY6G5C	0	1	0	1	0	0	0	0	no	1
4709	OR2H2	0	1	0	1	0	0	0	0	no	0
4710	TIGIT	0	1	1	0	0	1	0	0	no	0
